,filename,category,probability
790,415a3d505e65f0ac6bb46a41-00126548.jpg,side_view,0.99903166
791,415a3d505e65f0ac6bb46a41-00013284.jpg,side_view,0.958235
792,415a3d505e65f0ac6bb46a41-00068216.jpg,side_view,0.9949909
793,415a3d505e65f0ac6bb46a41-00100717.jpg,side_view,0.9965844
794,415a3d505e65f0ac6bb46a41-00029231.jpg,side_view,0.9988255
795,41dc3984c8bf2f3572506ac3-00040717.jpg,closeup,0.9973935
796,415a3d505e65f0ac6bb46a41-00037980.jpg,closeup,0.99757487
797,41dc3984c8bf2f3572506ac3-00013150.jpg,non_match,0.9999552
798,415a3d505e65f0ac6bb46a41-00034405.jpg,side_view,0.99966335
799,415a3d505e65f0ac6bb46a41-00007815.jpg,side_view,0.998223
800,415a3d505e65f0ac6bb46a41-00038914.jpg,side_view,0.9836452
801,415a3d505e65f0ac6bb46a41-00056341.jpg,side_view,0.99206936
802,415a3d505e65f0ac6bb46a41-00119960.jpg,side_view,0.9991767
803,415a3d505e65f0ac6bb46a41-00120295.jpg,closeup,0.9996828
804,415a3d505e65f0ac6bb46a41-00085551.jpg,closeup,0.9332866
805,415a3d505e65f0ac6bb46a41-00105991.jpg,side_view,0.99597967
806,415a3d505e65f0ac6bb46a41-00136928.jpg,side_view,0.9971624
807,415a3d505e65f0ac6bb46a41-00001080.jpg,closeup,0.939479
808,415a3d505e65f0ac6bb46a41-00131794.jpg,closeup,0.8695686
809,415a3d505e65f0ac6bb46a41-00031040.jpg,side_view,0.9999238
810,415a3d505e65f0ac6bb46a41-00048530.jpg,closeup,0.9439264
811,415a3d505e65f0ac6bb46a41-00003135.jpg,side_view,0.9907408
812,41dc3984c8bf2f3572506ac3-00004972.jpg,non_match,0.9863231
813,415a3d505e65f0ac6bb46a41-00029470.jpg,side_view,0.954952
814,415a3d505e65f0ac6bb46a41-00047749.jpg,closeup,0.8430325
815,3f133faa4e08c89cc321c04c-00002309.jpg,side_view,0.9959335
816,415a3d505e65f0ac6bb46a41-00017489.jpg,side_view,0.9931467
817,41dc3984c8bf2f3572506ac3-00063151.jpg,side_view,0.993505
818,41dc3984c8bf2f3572506ac3-00025080.jpg,side_view,0.5750767
819,415a3d505e65f0ac6bb46a41-00008445.jpg,side_view,0.9952376
820,3f133faa4e08c89cc321c04c-00002918.jpg,side_view,0.7507745
821,415a3d505e65f0ac6bb46a41-00076231.jpg,side_view,0.99512887
822,415a3d505e65f0ac6bb46a41-00147216.jpg,closeup,0.8343915
823,415a3d505e65f0ac6bb46a41-00106902.jpg,closeup,0.9492419
824,41dc3984c8bf2f3572506ac3-00061337.jpg,closeup,0.794364
825,415a3d505e65f0ac6bb46a41-00063198.jpg,non_match,0.8023105
826,415a3d505e65f0ac6bb46a41-00121412.jpg,side_view,0.99970394
827,415a3d505e65f0ac6bb46a41-00006648.jpg,closeup,0.9907148
828,415a3d505e65f0ac6bb46a41-00029150.jpg,side_view,0.9986796
829,415a3d505e65f0ac6bb46a41-00143010.jpg,side_view,0.9932459
830,415a3d505e65f0ac6bb46a41-00003303.jpg,side_view,0.99847835
831,41dc3984c8bf2f3572506ac3-00041724.jpg,side_view,0.99160165
832,415a3d505e65f0ac6bb46a41-00117451.jpg,closeup,0.9995704
833,3f133faa4e08c89cc321c04c-00003018.jpg,non_match,0.9996006
834,415a3d505e65f0ac6bb46a41-00125923.jpg,side_view,0.9950157
835,415a3d505e65f0ac6bb46a41-00058994.jpg,non_match,0.99721575
836,415a3d505e65f0ac6bb46a41-00070418.jpg,side_view,0.9977768
837,41dc3984c8bf2f3572506ac3-00041800.jpg,side_view,0.9917407
838,415a3d505e65f0ac6bb46a41-00039654.jpg,side_view,0.9997013
839,415a3d505e65f0ac6bb46a41-00099697.jpg,non_match,0.8422465
840,415a3d505e65f0ac6bb46a41-00004032.jpg,side_view,0.99914145
841,41dc3984c8bf2f3572506ac3-00003914.jpg,non_match,0.99999785
842,415a3d505e65f0ac6bb46a41-00049814.jpg,closeup,0.9975823
843,41dc3984c8bf2f3572506ac3-00039029.jpg,closeup,0.9471531
844,415a3d505e65f0ac6bb46a41-00044543.jpg,side_view,0.99448895
845,41dc3984c8bf2f3572506ac3-00050040.jpg,side_view,0.99876714
846,415a3d505e65f0ac6bb46a41-00077475.jpg,side_gate_view,0.99982077
847,415a3d505e65f0ac6bb46a41-00150366.jpg,side_view,0.99367815
848,415a3d505e65f0ac6bb46a41-00105655.jpg,side_view,0.99882597
849,415a3d505e65f0ac6bb46a41-00011875.jpg,side_view,0.9996499
850,415a3d505e65f0ac6bb46a41-00095901.jpg,side_view,0.8650425
851,415a3d505e65f0ac6bb46a41-00118152.jpg,non_match,0.6440397
852,415a3d505e65f0ac6bb46a41-00002213.jpg,wide_view,0.5720998
853,41dc3984c8bf2f3572506ac3-00036854.jpg,side_view,0.9863067
854,41dc3984c8bf2f3572506ac3-00063840.jpg,side_view,0.97075593
855,415a3d505e65f0ac6bb46a41-00098819.jpg,closeup,0.69188243
856,41dc3984c8bf2f3572506ac3-00000660.jpg,closeup,0.50381637
857,415a3d505e65f0ac6bb46a41-00089042.jpg,side_view,0.996678
858,415a3d505e65f0ac6bb46a41-00104013.jpg,side_view,0.99883586
859,415a3d505e65f0ac6bb46a41-00076201.jpg,side_view,0.9987219
860,3f133faa4e08c89cc321c04c-00002664.jpg,closeup,0.9881072
861,415a3d505e65f0ac6bb46a41-00047985.jpg,closeup,0.890045
862,41dc3984c8bf2f3572506ac3-00046726.jpg,closeup,0.9990897
863,415a3d505e65f0ac6bb46a41-00036949.jpg,closeup,0.9989593
864,415a3d505e65f0ac6bb46a41-00018585.jpg,side_view,0.9952494
865,415a3d505e65f0ac6bb46a41-00140191.jpg,closeup,0.9940578
866,3f133faa4e08c89cc321c04c-00003147.jpg,non_match,0.9996675
867,415a3d505e65f0ac6bb46a41-00057581.jpg,side_view,0.9992372
868,415a3d505e65f0ac6bb46a41-00036674.jpg,closeup,0.9996861
869,415a3d505e65f0ac6bb46a41-00139536.jpg,side_view,0.98916376
870,415a3d505e65f0ac6bb46a41-00068693.jpg,closeup,0.99684685
871,41dc3984c8bf2f3572506ac3-00055674.jpg,side_view,0.9866861
872,431d0891473247cecb7a5b98-00035439.jpg,side_view,0.99798054
873,41dc3984c8bf2f3572506ac3-00221769.jpg,side_view,0.9942701
874,41dc3984c8bf2f3572506ac3-00256799.jpg,side_view,0.92717946
875,4365ae9bb8ce9ba24f49eff7-00058941.jpg,side_view,0.9993579
876,4365ae9bb8ce9ba24f49eff7-00000815.jpg,non_match,0.997863
877,431d0891473247cecb7a5b98-00020978.jpg,side_view,0.99875486
878,41dc3984c8bf2f3572506ac3-00196336.jpg,non_match,0.98260164
879,4365ae9bb8ce9ba24f49eff7-00009710.jpg,non_match,0.5058024
880,4365ae9bb8ce9ba24f49eff7-00031733.jpg,front_view,0.9617993
881,431d0891473247cecb7a5b98-00002352.jpg,non_match,0.9996766
882,41dc3984c8bf2f3572506ac3-00101004.jpg,closeup,0.85608774
883,03f0445b7080dba483ca45a7-00001233.jpg,closeup,0.99945503
884,03f0445b7080dba483ca45a7-00000766.jpg,closeup,0.99913436
885,03f0445b7080dba483ca45a7-00000749.jpg,closeup,0.9747048
886,03f0445b7080dba483ca45a7-00000346.jpg,side_view,0.9990246
887,03f0445b7080dba483ca45a7-00001586.jpg,non_match,0.83485085
888,03f0445b7080dba483ca45a7-00001026.jpg,side_view,0.99951804
889,03f0445b7080dba483ca45a7-00001368.jpg,side_view,0.9961893
890,03f0445b7080dba483ca45a7-00001373.jpg,side_view,0.9969131
891,03f0445b7080dba483ca45a7-00001022.jpg,side_view,0.99952304
892,03f0445b7080dba483ca45a7-00001272.jpg,closeup,0.99713194
893,03f0445b7080dba483ca45a7-00001163.jpg,closeup,0.9949203
894,03f0445b7080dba483ca45a7-00000931.jpg,side_view,0.99990416
895,03f0445b7080dba483ca45a7-00000565.jpg,side_view,0.9857416
896,03f0445b7080dba483ca45a7-00001147.jpg,closeup,0.6173322
897,03f0445b7080dba483ca45a7-00000685.jpg,closeup,0.9987954
898,03f0445b7080dba483ca45a7-00001572.jpg,side_view,0.9980965
899,03f0445b7080dba483ca45a7-00000512.jpg,side_view,0.9966365
900,03f0445b7080dba483ca45a7-00001597.jpg,non_match,0.69744915
901,03f0445b7080dba483ca45a7-00000435.jpg,side_view,0.98923725
902,03f0445b7080dba483ca45a7-00001856.jpg,closeup,0.964992
903,03f0445b7080dba483ca45a7-00001425.jpg,side_view,0.9987884
904,03f0445b7080dba483ca45a7-00002128.jpg,closeup,0.9997384
905,03f0445b7080dba483ca45a7-00000474.jpg,side_view,0.99914515
906,03f0445b7080dba483ca45a7-00001629.jpg,closeup,0.9905628
907,03f0445b7080dba483ca45a7-00000258.jpg,closeup,0.49710092
908,1e2251a894690ac79324b119-00052312.jpg,side_view,0.997306
909,1e2251a894690ac79324b119-00059315.jpg,front_view,0.9991216
910,17bedfb59200fa17fe173cfa-00173463.jpg,non_match,0.56507796
911,1597dcc14be8bd5860efbd2b-00056918.jpg,side_view,0.99425226
912,17bedfb59200fa17fe173cfa-00086083.jpg,side_view,0.99021345
913,1e2251a894690ac79324b119-00061787.jpg,side_view,0.9878598
914,1e2251a894690ac79324b119-00058826.jpg,front_view,0.99984956
915,17bedfb59200fa17fe173cfa-00016143.jpg,non_match,0.98645556
916,1597dcc14be8bd5860efbd2b-00041401.jpg,non_match,0.99984705
917,1e2251a894690ac79324b119-00015456.jpg,closeup,0.7524094
918,1597dcc14be8bd5860efbd2b-00000059.jpg,non_match,0.9396713
919,1597dcc14be8bd5860efbd2b-00039460.jpg,side_view,0.9946544
920,1e2251a894690ac79324b119-00031392.jpg,side_view,0.9955764
921,1597dcc14be8bd5860efbd2b-00131183.jpg,closeup,0.95219
922,1322264d7449ca8e2aa7269a-00002886.jpg,non_match,0.9748113
923,1597dcc14be8bd5860efbd2b-00086212.jpg,closeup,0.9654127
924,1597dcc14be8bd5860efbd2b-00137382.jpg,non_match,0.86651736
925,1e2251a894690ac79324b119-00076347.jpg,side_view,0.99928975
926,17bedfb59200fa17fe173cfa-00041660.jpg,side_view,0.8591303
927,1597dcc14be8bd5860efbd2b-00044223.jpg,side_view,0.98468566
928,1597dcc14be8bd5860efbd2b-00044284.jpg,side_view,0.98788446
929,1e2251a894690ac79324b119-00052995.jpg,side_view,0.9937552
930,1e2251a894690ac79324b119-00085995.jpg,closeup,0.99885845
931,03f0445b7080dba483ca45a7-00002832.jpg,non_match,0.89515704
932,1597dcc14be8bd5860efbd2b-00070753.jpg,side_view,0.9975267
933,1322264d7449ca8e2aa7269a-00000822.jpg,non_match,0.8656606
934,17bedfb59200fa17fe173cfa-00155784.jpg,side_view,0.99947923
935,1597dcc14be8bd5860efbd2b-00156144.jpg,side_view,0.71623355
936,1597dcc14be8bd5860efbd2b-00114715.jpg,side_view,0.9996008
937,1e2251a894690ac79324b119-00073420.jpg,side_view,0.9871022
938,1e2251a894690ac79324b119-00060093.jpg,side_view,0.9940082
939,17bedfb59200fa17fe173cfa-00039297.jpg,side_view,0.8605218
940,1e2251a894690ac79324b119-00044887.jpg,non_match,0.9997558
941,1e2251a894690ac79324b119-00013283.jpg,side_view,0.996792
942,1322264d7449ca8e2aa7269a-00000400.jpg,side_view,0.9934007
943,1597dcc14be8bd5860efbd2b-00040805.jpg,side_view,0.9223857
944,17bedfb59200fa17fe173cfa-00015291.jpg,non_match,0.9997209
945,17bedfb59200fa17fe173cfa-00018500.jpg,closeup,0.9856624
946,1322264d7449ca8e2aa7269a-00001152.jpg,closeup,0.9808672
947,1597dcc14be8bd5860efbd2b-00130382.jpg,side_view,0.99096656
948,17bedfb59200fa17fe173cfa-00134241.jpg,side_view,0.9920244
949,1e2251a894690ac79324b119-00074904.jpg,closeup,0.9703278
950,1e2251a894690ac79324b119-00006292.jpg,closeup,0.9980263
951,1e2251a894690ac79324b119-00024894.jpg,side_view,0.9991725
952,1e2251a894690ac79324b119-00076718.jpg,closeup,0.9991235
953,1322264d7449ca8e2aa7269a-00003075.jpg,non_match,0.99960405
954,1e2251a894690ac79324b119-00034418.jpg,side_view,0.9939213
955,1597dcc14be8bd5860efbd2b-00069788.jpg,non_match,0.82391304
956,1322264d7449ca8e2aa7269a-00002467.jpg,side_view,0.9927008
957,1e2251a894690ac79324b119-00067774.jpg,closeup,0.9994375
958,1e2251a894690ac79324b119-00073962.jpg,side_view,0.9474896
959,1597dcc14be8bd5860efbd2b-00013073.jpg,side_view,0.99940777
960,1597dcc14be8bd5860efbd2b-00085152.jpg,closeup,0.84159255
961,1597dcc14be8bd5860efbd2b-00005068.jpg,non_match,0.99999166
962,1e2251a894690ac79324b119-00018775.jpg,closeup,0.9797968
963,17bedfb59200fa17fe173cfa-00117034.jpg,side_view,0.48753437
964,1597dcc14be8bd5860efbd2b-00029797.jpg,closeup,0.9933582
965,17bedfb59200fa17fe173cfa-00090928.jpg,side_view,0.99915826
966,1597dcc14be8bd5860efbd2b-00143123.jpg,side_view,0.9985952
967,1597dcc14be8bd5860efbd2b-00150961.jpg,closeup,0.9839362
968,17bedfb59200fa17fe173cfa-00163176.jpg,non_match,0.635545
969,1e2251a894690ac79324b119-00081634.jpg,side_view,0.98235667
970,1322264d7449ca8e2aa7269a-00001625.jpg,closeup,0.9403583
971,1e2251a894690ac79324b119-00070229.jpg,closeup,0.9988907
972,1597dcc14be8bd5860efbd2b-00059863.jpg,closeup,0.93437326
973,1e2251a894690ac79324b119-00028849.jpg,side_view,0.993662
974,1e2251a894690ac79324b119-00077664.jpg,closeup,0.9825472
975,17bedfb59200fa17fe173cfa-00130218.jpg,side_view,0.9990715
976,1597dcc14be8bd5860efbd2b-00036704.jpg,side_view,0.99642617
977,17bedfb59200fa17fe173cfa-00012424.jpg,non_match,0.99999857
978,17bedfb59200fa17fe173cfa-00007049.jpg,front_view,0.7202725
979,1e2251a894690ac79324b119-00014739.jpg,closeup,0.9982205
980,1e2251a894690ac79324b119-00033494.jpg,side_view,0.9956346
981,1e2251a894690ac79324b119-00090537.jpg,side_view,0.9853001
982,1597dcc14be8bd5860efbd2b-00139306.jpg,non_match,0.9892597
983,1e2251a894690ac79324b119-00085492.jpg,side_view,0.9337897
984,1e2251a894690ac79324b119-00088073.jpg,side_view,0.99868697
985,1597dcc14be8bd5860efbd2b-00082342.jpg,closeup,0.9981974
986,17bedfb59200fa17fe173cfa-00036407.jpg,side_view,0.99822444
987,1e2251a894690ac79324b119-00062238.jpg,side_view,0.9696452
988,1322264d7449ca8e2aa7269a-00001005.jpg,side_view,0.98487365
989,1322264d7449ca8e2aa7269a-00003215.jpg,non_match,0.99965847
990,1597dcc14be8bd5860efbd2b-00024823.jpg,wide_view,0.73217857
991,1e2251a894690ac79324b119-00049362.jpg,closeup,0.99739933
992,1597dcc14be8bd5860efbd2b-00079812.jpg,closeup,0.9783679
993,17bedfb59200fa17fe173cfa-00099343.jpg,side_view,0.9944877
994,1597dcc14be8bd5860efbd2b-00116749.jpg,side_view,0.9974362
995,1597dcc14be8bd5860efbd2b-00095833.jpg,closeup,0.93346035
996,1e2251a894690ac79324b119-00083572.jpg,closeup,0.9973138
997,1322264d7449ca8e2aa7269a-00002067.jpg,closeup,0.99301964
998,1597dcc14be8bd5860efbd2b-00058316.jpg,side_view,0.9985306
999,1e2251a894690ac79324b119-00067894.jpg,closeup,0.99849045
1000,41dc3984c8bf2f3572506ac3-00105466.jpg,side_view,0.9991381
1001,41dc3984c8bf2f3572506ac3-00115598.jpg,side_view,0.9869112
1002,41dc3984c8bf2f3572506ac3-00132951.jpg,side_view,0.91563034
1003,431d0891473247cecb7a5b98-00076407.jpg,side_view,0.99926335
1004,4365ae9bb8ce9ba24f49eff7-00057176.jpg,side_view,0.96747166
1005,41dc3984c8bf2f3572506ac3-00103042.jpg,side_view,0.98181444
1006,431d0891473247cecb7a5b98-00058593.jpg,side_view,0.9939752
1007,41dc3984c8bf2f3572506ac3-00231126.jpg,side_view,0.99662775
1008,4365ae9bb8ce9ba24f49eff7-00036735.jpg,side_view,0.9919476
1009,431d0891473247cecb7a5b98-00040553.jpg,side_view,0.99780434
1010,41dc3984c8bf2f3572506ac3-00163413.jpg,side_gate_view,0.99924076
1011,431d0891473247cecb7a5b98-00073171.jpg,side_view,0.9959275
1012,41dc3984c8bf2f3572506ac3-00226334.jpg,closeup,0.97001386
1013,431d0891473247cecb7a5b98-00055379.jpg,side_view,0.9899805
1014,41dc3984c8bf2f3572506ac3-00263773.jpg,side_view,0.9979634
1015,4365ae9bb8ce9ba24f49eff7-00080008.jpg,side_view,0.97666526
1016,431d0891473247cecb7a5b98-00038144.jpg,closeup,0.9993036
1017,41dc3984c8bf2f3572506ac3-00171105.jpg,aerial_view,0.63999367
1018,431d0891473247cecb7a5b98-00044463.jpg,side_view,0.989617
1019,41dc3984c8bf2f3572506ac3-00097306.jpg,side_view,0.99939704
1020,41dc3984c8bf2f3572506ac3-00095276.jpg,side_view,0.9988142
1021,41dc3984c8bf2f3572506ac3-00140241.jpg,closeup,0.9944883
1022,4365ae9bb8ce9ba24f49eff7-00075297.jpg,side_view,0.9967353
1023,431d0891473247cecb7a5b98-00014553.jpg,side_view,0.99594694
1024,4365ae9bb8ce9ba24f49eff7-00045886.jpg,non_match,0.9778445
1025,4365ae9bb8ce9ba24f49eff7-00005363.jpg,non_match,0.98493725
1026,41dc3984c8bf2f3572506ac3-00154164.jpg,closeup,0.9758458
1027,41dc3984c8bf2f3572506ac3-00209352.jpg,closeup,0.99977285
1028,431d0891473247cecb7a5b98-00035947.jpg,side_view,0.9780437
1029,4365ae9bb8ce9ba24f49eff7-00060430.jpg,closeup,0.9754471
1030,41dc3984c8bf2f3572506ac3-00246052.jpg,closeup,0.9988372
1031,41dc3984c8bf2f3572506ac3-00186582.jpg,side_view,0.9885655
1032,431d0891473247cecb7a5b98-00006260.jpg,non_match,0.9999186
1033,41dc3984c8bf2f3572506ac3-00159193.jpg,side_view,0.9993647
1034,41dc3984c8bf2f3572506ac3-00216246.jpg,side_view,0.99831533
1035,431d0891473247cecb7a5b98-00066084.jpg,side_view,0.99405164
1036,41dc3984c8bf2f3572506ac3-00146670.jpg,non_match,0.6506038
1037,4365ae9bb8ce9ba24f49eff7-00002950.jpg,non_match,0.99741226
1038,4365ae9bb8ce9ba24f49eff7-00053092.jpg,side_view,0.99895287
1039,41dc3984c8bf2f3572506ac3-00117612.jpg,side_view,0.9875606
1040,41dc3984c8bf2f3572506ac3-00282177.jpg,closeup,0.901563
1041,431d0891473247cecb7a5b98-00033801.jpg,non_match,0.99972934
1042,431d0891473247cecb7a5b98-00026834.jpg,side_view,0.9973454
1043,4365ae9bb8ce9ba24f49eff7-00032044.jpg,side_view,0.991568
1044,41dc3984c8bf2f3572506ac3-00226343.jpg,closeup,0.9776422
1045,431d0891473247cecb7a5b98-00067850.jpg,side_view,0.9966336
1046,431d0891473247cecb7a5b98-00047815.jpg,side_view,0.9891083
1047,41dc3984c8bf2f3572506ac3-00274722.jpg,closeup,0.96523464
1048,41dc3984c8bf2f3572506ac3-00137136.jpg,non_match,0.69056946
1049,431d0891473247cecb7a5b98-00041093.jpg,closeup,0.6473011
1050,41dc3984c8bf2f3572506ac3-00084848.jpg,side_view,0.99617577
1051,4365ae9bb8ce9ba24f49eff7-00005797.jpg,non_match,0.999466
1052,41dc3984c8bf2f3572506ac3-00164470.jpg,side_view,0.9979785
1053,41dc3984c8bf2f3572506ac3-00327029.jpg,non_match,0.71989185
1054,431d0891473247cecb7a5b98-00048621.jpg,side_view,0.9990314
1055,41dc3984c8bf2f3572506ac3-00136736.jpg,closeup,0.99720347
1056,4365ae9bb8ce9ba24f49eff7-00046089.jpg,side_view,0.99528354
1057,41dc3984c8bf2f3572506ac3-00121278.jpg,closeup,0.99847
1058,431d0891473247cecb7a5b98-00019661.jpg,side_view,0.99810034
1059,41dc3984c8bf2f3572506ac3-00101460.jpg,closeup,0.9989366
1060,431d0891473247cecb7a5b98-00064798.jpg,closeup,0.99933857
1061,41dc3984c8bf2f3572506ac3-00256367.jpg,side_view,0.9791642
1062,431d0891473247cecb7a5b98-00069105.jpg,side_view,0.9991053
1063,431d0891473247cecb7a5b98-00004600.jpg,non_match,0.9956203
1064,41dc3984c8bf2f3572506ac3-00114211.jpg,closeup,0.71875
1065,41dc3984c8bf2f3572506ac3-00246655.jpg,side_view,0.98121935
1066,41dc3984c8bf2f3572506ac3-00071595.jpg,side_view,0.99357563
1067,41dc3984c8bf2f3572506ac3-00313158.jpg,side_view,0.99758387
1068,41dc3984c8bf2f3572506ac3-00322748.jpg,non_match,0.79613405
1069,41dc3984c8bf2f3572506ac3-00120922.jpg,side_view,0.9915079
1070,4365ae9bb8ce9ba24f49eff7-00049321.jpg,side_view,0.9905462
1071,41dc3984c8bf2f3572506ac3-00199395.jpg,side_view,0.9997514
1072,41dc3984c8bf2f3572506ac3-00259623.jpg,closeup,0.9763156
1073,41dc3984c8bf2f3572506ac3-00111174.jpg,non_match,0.9941473
1074,4365ae9bb8ce9ba24f49eff7-00043860.jpg,side_view,0.9851483
1075,4365ae9bb8ce9ba24f49eff7-00055449.jpg,side_view,0.99247605
1076,431d0891473247cecb7a5b98-00026918.jpg,side_view,0.9971738
1077,4365ae9bb8ce9ba24f49eff7-00024083.jpg,side_view,0.9961653
1078,41dc3984c8bf2f3572506ac3-00078072.jpg,closeup,0.999912
1079,41dc3984c8bf2f3572506ac3-00134879.jpg,side_view,0.9980076
1080,431d0891473247cecb7a5b98-00024950.jpg,side_view,0.99645174
1081,4365ae9bb8ce9ba24f49eff7-00026837.jpg,front_view,0.37844896
1082,41dc3984c8bf2f3572506ac3-00299847.jpg,side_view,0.9976641
1083,4365ae9bb8ce9ba24f49eff7-00031602.jpg,closeup,0.99643433
1084,41dc3984c8bf2f3572506ac3-00222635.jpg,side_view,0.99897003
1085,4365ae9bb8ce9ba24f49eff7-00037284.jpg,closeup,0.9870177
1086,5e61fa41d258f0da81afd18d-00030155.jpg,closeup,0.58156174
1087,47f68f22ab79bc7ebf0b7704-00042252.jpg,side_view,0.99074054
1088,47f68f22ab79bc7ebf0b7704-00009094.jpg,side_view,0.99950373
1089,47f68f22ab79bc7ebf0b7704-00029801.jpg,side_view,0.99900573
1090,4d8ae253129646ce044af9f6-00155374.jpg,side_view,0.9988801
1091,47f68f22ab79bc7ebf0b7704-00062419.jpg,closeup,0.817942
1092,4d8ae253129646ce044af9f6-00329862.jpg,closeup,0.99399155
1093,4f78a8d0b4cf60e844288509-00019135.jpg,closeup,0.9790949
1094,4d8ae253129646ce044af9f6-00021708.jpg,side_view,0.9998498
1095,47f68f22ab79bc7ebf0b7704-00052749.jpg,side_view,0.99516946
1096,4f78a8d0b4cf60e844288509-00062814.jpg,closeup,0.9971988
1097,47f68f22ab79bc7ebf0b7704-00030069.jpg,closeup,0.9004726
1098,47f68f22ab79bc7ebf0b7704-00023015.jpg,non_match,0.95120084
1099,4f78a8d0b4cf60e844288509-00016108.jpg,closeup,0.94907045
1100,4d8ae253129646ce044af9f6-00446630.jpg,aerial_view,0.83856833
1101,4d8ae253129646ce044af9f6-00350202.jpg,side_view,0.9994911
1102,4d8ae253129646ce044af9f6-00297765.jpg,non_match,0.9900305
1103,4d8ae253129646ce044af9f6-00046405.jpg,front_view,0.9192882
1104,4d8ae253129646ce044af9f6-00042070.jpg,closeup,0.95344585
1105,4d8ae253129646ce044af9f6-00391771.jpg,non_match,0.9968977
1106,4d8ae253129646ce044af9f6-00284900.jpg,side_view,0.99883455
1107,5e61fa41d258f0da81afd18d-00007923.jpg,non_match,0.9771438
1108,5e61fa41d258f0da81afd18d-00007055.jpg,non_match,0.9811255
1109,4d8ae253129646ce044af9f6-00430197.jpg,closeup,0.86951107
1110,4d8ae253129646ce044af9f6-00314625.jpg,side_view,0.9799732
1111,4d8ae253129646ce044af9f6-00431030.jpg,non_match,0.9517829
1112,4d8ae253129646ce044af9f6-00009437.jpg,side_view,0.98826945
1113,4f78a8d0b4cf60e844288509-00073892.jpg,closeup,0.9388146
1114,4d8ae253129646ce044af9f6-00312171.jpg,closeup,0.68728644
1115,5e61fa41d258f0da81afd18d-00018441.jpg,side_view,0.93782645
1116,4d8ae253129646ce044af9f6-00009054.jpg,side_view,0.99977404
1117,566a7ff531d194de54f63c1b-00001470.jpg,side_view,0.9988984
1118,4d8ae253129646ce044af9f6-00455752.jpg,closeup,0.96861756
1119,4d8ae253129646ce044af9f6-00127923.jpg,non_match,0.99775726
1120,566a7ff531d194de54f63c1b-00000175.jpg,closeup,0.9908631
1121,4d8ae253129646ce044af9f6-00069184.jpg,side_view,0.99635386
1122,47f68f22ab79bc7ebf0b7704-00054415.jpg,closeup,0.9859919
1123,4d8ae253129646ce044af9f6-00304998.jpg,non_match,0.9995555
1124,5e61fa41d258f0da81afd18d-00033182.jpg,closeup,0.94980216
1125,4d8ae253129646ce044af9f6-00008702.jpg,side_view,0.9998584
1126,4d8ae253129646ce044af9f6-00445656.jpg,non_match,0.99498075
1127,4d8ae253129646ce044af9f6-00435696.jpg,closeup,0.94899756
1128,4f78a8d0b4cf60e844288509-00014175.jpg,side_view,0.98881125
1129,4d8ae253129646ce044af9f6-00112046.jpg,front_view,0.9910643
1130,47f68f22ab79bc7ebf0b7704-00076629.jpg,non_match,0.71868986
1131,4d8ae253129646ce044af9f6-00403289.jpg,side_view,0.9935681
1132,4d8ae253129646ce044af9f6-00182381.jpg,closeup,0.8231392
1133,47f68f22ab79bc7ebf0b7704-00070403.jpg,side_view,0.9907454
1134,566a7ff531d194de54f63c1b-00000052.jpg,non_match,0.9752138
1135,47f68f22ab79bc7ebf0b7704-00006265.jpg,side_view,0.8036186
1136,5e61fa41d258f0da81afd18d-00010843.jpg,side_view,0.9907669
1137,47f68f22ab79bc7ebf0b7704-00034101.jpg,side_view,0.998543
1138,4f78a8d0b4cf60e844288509-00050542.jpg,closeup,0.99390996
1139,4d8ae253129646ce044af9f6-00103863.jpg,side_view,0.99734443
1140,47f68f22ab79bc7ebf0b7704-00028721.jpg,side_view,0.99353445
1141,4d8ae253129646ce044af9f6-00461189.jpg,non_match,0.99916565
1142,4d8ae253129646ce044af9f6-00308200.jpg,non_match,0.9900733
1143,4f78a8d0b4cf60e844288509-00082783.jpg,closeup,0.90900654
1144,4d8ae253129646ce044af9f6-00290654.jpg,non_match,0.9339655
1145,4d8ae253129646ce044af9f6-00043613.jpg,side_view,0.9936544
1146,47f68f22ab79bc7ebf0b7704-00058175.jpg,non_match,0.50570846
1147,47f68f22ab79bc7ebf0b7704-00003359.jpg,side_view,0.9983558
1148,4d8ae253129646ce044af9f6-00169471.jpg,non_match,0.9021517
1149,4d8ae253129646ce044af9f6-00359174.jpg,side_view,0.99729615
1150,4d8ae253129646ce044af9f6-00124906.jpg,non_match,0.99374604
1151,47f68f22ab79bc7ebf0b7704-00032648.jpg,closeup,0.9879159
1152,4d8ae253129646ce044af9f6-00440708.jpg,closeup,0.99993885
1153,4d8ae253129646ce044af9f6-00124028.jpg,side_view,0.9933037
1154,4d8ae253129646ce044af9f6-00128360.jpg,side_view,0.99817455
1155,4d8ae253129646ce044af9f6-00028220.jpg,side_view,0.9851633
1156,4d8ae253129646ce044af9f6-00274368.jpg,non_match,0.9514637
1157,4d8ae253129646ce044af9f6-00462195.jpg,closeup,0.9627783
1158,4d8ae253129646ce044af9f6-00332874.jpg,side_view,0.99725515
1159,4d8ae253129646ce044af9f6-00110962.jpg,side_view,0.99871314
1160,5e61fa41d258f0da81afd18d-00019816.jpg,side_view,0.99837494
1161,566a7ff531d194de54f63c1b-00001278.jpg,closeup,0.9988205
1162,4d8ae253129646ce044af9f6-00188657.jpg,side_view,0.9989379
